
 ** NVTX Range Summary (nvtx_sum):

+----------+-----------------+-----------+---------------+---------------+-------------+-------------+-------------+---------+----------------------------+
| Time (%) | Total Time (ns) | Instances |   Avg (ns)    |   Med (ns)    |  Min (ns)   |  Max (ns)   | StdDev (ns) |  Style  |           Range            |
|      0.1 |       3,911,104 |         1 |   3,911,104.0 |   3,911,104.0 |   3,911,104 |   3,911,104 |         0.0 | PushPop | :decode_step319_tokens4    |
|      0.1 |       3,911,072 |         1 |   3,911,072.0 |   3,911,072.0 |   3,911,072 |   3,911,072 |         0.0 | PushPop | :decode_step620_tokens4    |
|      0.1 |       3,908,080 |         1 |   3,908,080.0 |   3,908,080.0 |   3,908,080 |   3,908,080 |         0.0 | PushPop | :decode_step279_tokens4    |
|      0.1 |       3,908,016 |         1 |   3,908,016.0 |   3,908,016.0 |   3,908,016 |   3,908,016 |         0.0 | PushPop | :decode_step656_tokens4    |
|      0.1 |       3,907,632 |         1 |   3,907,632.0 |   3,907,632.0 |   3,907,632 |   3,907,632 |         0.0 | PushPop | :decode_step428_tokens4    |
|      0.1 |       3,906,912 |         1 |   3,906,912.0 |   3,906,912.0 |   3,906,912 |   3,906,912 |         0.0 | PushPop | :decode_step373_tokens4    |
|      0.1 |       3,903,328 |         1 |   3,903,328.0 |   3,903,328.0 |   3,903,328 |   3,903,328 |         0.0 | PushPop | :decode_step359_tokens4    |
|      0.1 |       3,902,144 |         1 |   3,902,144.0 |   3,902,144.0 |   3,902,144 |   3,902,144 |         0.0 | PushPop | :decode_step622_tokens4    |
|      0.1 |       3,900,528 |         1 |   3,900,528.0 |   3,900,528.0 |   3,900,528 |   3,900,528 |         0.0 | PushPop | :decode_step1013_tokens4   |
|      0.1 |       3,898,304 |         1 |   3,898,304.0 |   3,898,304.0 |   3,898,304 |   3,898,304 |         0.0 | PushPop | :decode_step853_tokens4    |
|      0.1 |       3,897,648 |         1 |   3,897,648.0 |   3,897,648.0 |   3,897,648 |   3,897,648 |         0.0 | PushPop | :decode_step973_tokens4    |
|      0.1 |       3,895,856 |         1 |   3,895,856.0 |   3,895,856.0 |   3,895,856 |   3,895,856 |         0.0 | PushPop | :decode_step403_tokens4    |
|      0.1 |       3,894,288 |         1 |   3,894,288.0 |   3,894,288.0 |   3,894,288 |   3,894,288 |         0.0 | PushPop | :decode_step261_tokens4    |
|      0.1 |       3,892,640 |         1 |   3,892,640.0 |   3,892,640.0 |   3,892,640 |   3,892,640 |         0.0 | PushPop | :decode_step704_tokens4    |
|      0.1 |       3,891,568 |         1 |   3,891,568.0 |   3,891,568.0 |   3,891,568 |   3,891,568 |         0.0 | PushPop | :decode_step886_tokens4    |
|      0.1 |       3,890,896 |         1 |   3,890,896.0 |   3,890,896.0 |   3,890,896 |   3,890,896 |         0.0 | PushPop | :decode_step702_tokens4    |
|      0.1 |       3,890,864 |         1 |   3,890,864.0 |   3,890,864.0 |   3,890,864 |   3,890,864 |         0.0 | PushPop | :decode_step615_tokens4    |
|      0.1 |       3,882,688 |         1 |   3,882,688.0 |   3,882,688.0 |   3,882,688 |   3,882,688 |         0.0 | PushPop | :decode_step505_tokens4    |
|      0.1 |       3,880,688 |         1 |   3,880,688.0 |   3,880,688.0 |   3,880,688 |   3,880,688 |         0.0 | PushPop | :decode_step293_tokens4    |
|      0.1 |       3,879,744 |         1 |   3,879,744.0 |   3,879,744.0 |   3,879,744 |   3,879,744 |         0.0 | PushPop | :decode_step796_tokens4    |
|      0.1 |       3,879,040 |         1 |   3,879,040.0 |   3,879,040.0 |   3,879,040 |   3,879,040 |         0.0 | PushPop | :decode_step244_tokens4    |
|      0.1 |       3,877,888 |         1 |   3,877,888.0 |   3,877,888.0 |   3,877,888 |   3,877,888 |         0.0 | PushPop | :decode_step806_tokens4    |
|      0.1 |       3,877,824 |         1 |   3,877,824.0 |   3,877,824.0 |   3,877,824 |   3,877,824 |         0.0 | PushPop | :decode_step593_tokens4    |
|      0.1 |       3,874,096 |         1 |   3,874,096.0 |   3,874,096.0 |   3,874,096 |   3,874,096 |         0.0 | PushPop | :decode_step677_tokens4    |
|      0.1 |       3,872,256 |         1 |   3,872,256.0 |   3,872,256.0 |   3,872,256 |   3,872,256 |         0.0 | PushPop | :decode_step350_tokens4    |
|      0.1 |       3,871,856 |         1 |   3,871,856.0 |   3,871,856.0 |   3,871,856 |   3,871,856 |         0.0 | PushPop | :decode_step527_tokens4    |
|      0.1 |       3,869,760 |         1 |   3,869,760.0 |   3,869,760.0 |   3,869,760 |   3,869,760 |         0.0 | PushPop | :decode_step1031_tokens4   |
|      0.1 |       3,867,744 |         1 |   3,867,744.0 |   3,867,744.0 |   3,867,744 |   3,867,744 |         0.0 | PushPop | :decode_step1011_tokens4   |
|      0.1 |       3,867,232 |         1 |   3,867,232.0 |   3,867,232.0 |   3,867,232 |   3,867,232 |         0.0 | PushPop | :decode_step851_tokens4    |
|      0.1 |       3,866,624 |         1 |   3,866,624.0 |   3,866,624.0 |   3,866,624 |   3,866,624 |         0.0 | PushPop | :decode_step474_tokens4    |
|      0.1 |       3,865,904 |         1 |   3,865,904.0 |   3,865,904.0 |   3,865,904 |   3,865,904 |         0.0 | PushPop | :decode_step174_tokens4    |
|      0.1 |       3,863,840 |         1 |   3,863,840.0 |   3,863,840.0 |   3,863,840 |   3,863,840 |         0.0 | PushPop | :decode_step671_tokens4    |
|      0.1 |       3,861,632 |         1 |   3,861,632.0 |   3,861,632.0 |   3,861,632 |   3,861,632 |         0.0 | PushPop | :decode_step1008_tokens4   |
|      0.1 |       3,861,616 |         1 |   3,861,616.0 |   3,861,616.0 |   3,861,616 |   3,861,616 |         0.0 | PushPop | :decode_step844_tokens4    |
|      0.1 |       3,861,312 |         1 |   3,861,312.0 |   3,861,312.0 |   3,861,312 |   3,861,312 |         0.0 | PushPop | :decode_step226_tokens4    |
|      0.1 |       3,860,624 |         1 |   3,860,624.0 |   3,860,624.0 |   3,860,624 |   3,860,624 |         0.0 | PushPop | :decode_step808_tokens4    |
|      0.1 |       3,858,928 |         1 |   3,858,928.0 |   3,858,928.0 |   3,858,928 |   3,858,928 |         0.0 | PushPop | :decode_step429_tokens4    |
|      0.1 |       3,856,544 |         1 |   3,856,544.0 |   3,856,544.0 |   3,856,544 |   3,856,544 |         0.0 | PushPop | :decode_step180_tokens4    |
|      0.1 |       3,855,808 |         1 |   3,855,808.0 |   3,855,808.0 |   3,855,808 |   3,855,808 |         0.0 | PushPop | :decode_step223_tokens4    |
|      0.1 |       3,851,664 |         1 |   3,851,664.0 |   3,851,664.0 |   3,851,664 |   3,851,664 |         0.0 | PushPop | :decode_step1032_tokens4   |
|      0.1 |       3,850,480 |         1 |   3,850,480.0 |   3,850,480.0 |   3,850,480 |   3,850,480 |         0.0 | PushPop | :decode_step863_tokens4    |
|      0.1 |       3,850,320 |         1 |   3,850,320.0 |   3,850,320.0 |   3,850,320 |   3,850,320 |         0.0 | PushPop | :decode_step625_tokens4    |
|      0.1 |       3,842,816 |         1 |   3,842,816.0 |   3,842,816.0 |   3,842,816 |   3,842,816 |         0.0 | PushPop | :decode_step807_tokens4    |
|      0.1 |       3,840,736 |         1 |   3,840,736.0 |   3,840,736.0 |   3,840,736 |   3,840,736 |         0.0 | PushPop | :decode_step965_tokens4    |
|      0.1 |       3,836,896 |         1 |   3,836,896.0 |   3,836,896.0 |   3,836,896 |   3,836,896 |         0.0 | PushPop | :decode_step181_tokens4    |
|      0.1 |       3,836,144 |         1 |   3,836,144.0 |   3,836,144.0 |   3,836,144 |   3,836,144 |         0.0 | PushPop | :decode_step809_tokens4    |
|      0.1 |       3,835,008 |         1 |   3,835,008.0 |   3,835,008.0 |   3,835,008 |   3,835,008 |         0.0 | PushPop | :decode_step815_tokens4    |
|      0.1 |       3,830,096 |         1 |   3,830,096.0 |   3,830,096.0 |   3,830,096 |   3,830,096 |         0.0 | PushPop | :decode_step812_tokens4    |
|      0.1 |       3,827,456 |         1 |   3,827,456.0 |   3,827,456.0 |   3,827,456 |   3,827,456 |         0.0 | PushPop | :decode_step659_tokens4    |
|      0.1 |       3,827,376 |         1 |   3,827,376.0 |   3,827,376.0 |   3,827,376 |   3,827,376 |         0.0 | PushPop | :decode_step340_tokens4    |
|      0.1 |       3,824,864 |         1 |   3,824,864.0 |   3,824,864.0 |   3,824,864 |   3,824,864 |         0.0 | PushPop | :decode_step594_tokens4    |
|      0.1 |       3,824,736 |         1 |   3,824,736.0 |   3,824,736.0 |   3,824,736 |   3,824,736 |         0.0 | PushPop | :decode_step480_tokens4    |
|      0.1 |       3,824,624 |         1 |   3,824,624.0 |   3,824,624.0 |   3,824,624 |   3,824,624 |         0.0 | PushPop | :decode_step212_tokens4    |
|      0.1 |       3,823,440 |         1 |   3,823,440.0 |   3,823,440.0 |   3,823,440 |   3,823,440 |         0.0 | PushPop | :decode_step332_tokens4    |
|      0.1 |       3,822,624 |         1 |   3,822,624.0 |   3,822,624.0 |   3,822,624 |   3,822,624 |         0.0 | PushPop | :decode_step441_tokens4    |
|      0.1 |       3,822,000 |         1 |   3,822,000.0 |   3,822,000.0 |   3,822,000 |   3,822,000 |         0.0 | PushPop | :decode_step828_tokens4    |
|      0.1 |       3,821,168 |         1 |   3,821,168.0 |   3,821,168.0 |   3,821,168 |   3,821,168 |         0.0 | PushPop | :decode_step814_tokens4    |
|      0.1 |       3,819,024 |         1 |   3,819,024.0 |   3,819,024.0 |   3,819,024 |   3,819,024 |         0.0 | PushPop | :decode_step360_tokens4    |
|      0.1 |       3,818,400 |         1 |   3,818,400.0 |   3,818,400.0 |   3,818,400 |   3,818,400 |         0.0 | PushPop | :decode_step640_tokens4    |
|      0.1 |       3,818,080 |         1 |   3,818,080.0 |   3,818,080.0 |   3,818,080 |   3,818,080 |         0.0 | PushPop | :decode_step624_tokens4    |
|      0.1 |       3,817,744 |         1 |   3,817,744.0 |   3,817,744.0 |   3,817,744 |   3,817,744 |         0.0 | PushPop | :decode_step780_tokens4    |
|      0.1 |       3,816,416 |         1 |   3,816,416.0 |   3,816,416.0 |   3,816,416 |   3,816,416 |         0.0 | PushPop | :decode_step477_tokens4    |
|      0.1 |       3,815,392 |         1 |   3,815,392.0 |   3,815,392.0 |   3,815,392 |   3,815,392 |         0.0 | PushPop | :decode_step241_tokens4    |
|      0.1 |       3,812,896 |         1 |   3,812,896.0 |   3,812,896.0 |   3,812,896 |   3,812,896 |         0.0 | PushPop | :decode_step335_tokens4    |
|      0.1 |       3,810,576 |         1 |   3,810,576.0 |   3,810,576.0 |   3,810,576 |   3,810,576 |         0.0 | PushPop | :decode_step955_tokens4    |
|      0.1 |       3,810,480 |         1 |   3,810,480.0 |   3,810,480.0 |   3,810,480 |   3,810,480 |         0.0 | PushPop | :decode_step453_tokens4    |
|      0.1 |       3,810,416 |         1 |   3,810,416.0 |   3,810,416.0 |   3,810,416 |   3,810,416 |         0.0 | PushPop | :decode_step848_tokens4    |
|      0.1 |       3,810,384 |         1 |   3,810,384.0 |   3,810,384.0 |   3,810,384 |   3,810,384 |         0.0 | PushPop | :decode_step1035_tokens4   |
|      0.1 |       3,809,296 |         1 |   3,809,296.0 |   3,809,296.0 |   3,809,296 |   3,809,296 |         0.0 | PushPop | :decode_step259_tokens4    |
|      0.1 |       3,807,184 |         1 |   3,807,184.0 |   3,807,184.0 |   3,807,184 |   3,807,184 |         0.0 | PushPop | :decode_step846_tokens4    |
|      0.1 |       3,803,376 |         1 |   3,803,376.0 |   3,803,376.0 |   3,803,376 |   3,803,376 |         0.0 | PushPop | :decode_step426_tokens4    |
|      0.1 |       3,802,880 |         1 |   3,802,880.0 |   3,802,880.0 |   3,802,880 |   3,802,880 |         0.0 | PushPop | :decode_step596_tokens4    |
|      0.1 |       3,802,192 |         1 |   3,802,192.0 |   3,802,192.0 |   3,802,192 |   3,802,192 |         0.0 | PushPop | :decode_step586_tokens4    |
|      0.1 |       3,801,856 |         1 |   3,801,856.0 |   3,801,856.0 |   3,801,856 |   3,801,856 |         0.0 | PushPop | :decode_step481_tokens4    |
|      0.1 |       3,800,896 |         1 |   3,800,896.0 |   3,800,896.0 |   3,800,896 |   3,800,896 |         0.0 | PushPop | :decode_step710_tokens4    |
|      0.1 |       3,797,584 |         1 |   3,797,584.0 |   3,797,584.0 |   3,797,584 |   3,797,584 |         0.0 | PushPop | :decode_step658_tokens4    |
|      0.1 |       3,795,920 |         1 |   3,795,920.0 |   3,795,920.0 |   3,795,920 |   3,795,920 |         0.0 | PushPop | :decode_step170_tokens4    |
|      0.1 |       3,794,720 |         1 |   3,794,720.0 |   3,794,720.0 |   3,794,720 |   3,794,720 |         0.0 | PushPop | :decode_step635_tokens4    |
|      0.1 |       3,792,384 |         1 |   3,792,384.0 |   3,792,384.0 |   3,792,384 |   3,792,384 |         0.0 | PushPop | :decode_step224_tokens4    |
|      0.1 |       3,791,936 |         1 |   3,791,936.0 |   3,791,936.0 |   3,791,936 |   3,791,936 |         0.0 | PushPop | :decode_step323_tokens4    |
|      0.1 |       3,790,608 |         1 |   3,790,608.0 |   3,790,608.0 |   3,790,608 |   3,790,608 |         0.0 | PushPop | :decode_step749_tokens4    |
|      0.1 |       3,788,448 |         1 |   3,788,448.0 |   3,788,448.0 |   3,788,448 |   3,788,448 |         0.0 | PushPop | :decode_step449_tokens4    |
|      0.1 |       3,785,856 |         1 |   3,785,856.0 |   3,785,856.0 |   3,785,856 |   3,785,856 |         0.0 | PushPop | :decode_step442_tokens4    |
|      0.1 |       3,785,760 |         1 |   3,785,760.0 |   3,785,760.0 |   3,785,760 |   3,785,760 |         0.0 | PushPop | :decode_step475_tokens4    |
|      0.1 |       3,785,680 |         1 |   3,785,680.0 |   3,785,680.0 |   3,785,680 |   3,785,680 |         0.0 | PushPop | :decode_step280_tokens4    |
|      0.1 |       3,785,664 |         1 |   3,785,664.0 |   3,785,664.0 |   3,785,664 |   3,785,664 |         0.0 | PushPop | :decode_step591_tokens4    |
|      0.1 |       3,782,896 |         1 |   3,782,896.0 |   3,782,896.0 |   3,782,896 |   3,782,896 |         0.0 | PushPop | :decode_step698_tokens4    |
|      0.1 |       3,781,168 |         1 |   3,781,168.0 |   3,781,168.0 |   3,781,168 |   3,781,168 |         0.0 | PushPop | :decode_step623_tokens4    |
|      0.1 |       3,780,096 |         1 |   3,780,096.0 |   3,780,096.0 |   3,780,096 |   3,780,096 |         0.0 | PushPop | :decode_step186_tokens4    |
|      0.1 |       3,777,248 |         1 |   3,777,248.0 |   3,777,248.0 |   3,777,248 |   3,777,248 |         0.0 | PushPop | :decode_step432_tokens4    |
|      0.1 |       3,777,248 |         1 |   3,777,248.0 |   3,777,248.0 |   3,777,248 |   3,777,248 |         0.0 | PushPop | :decode_step585_tokens4    |
|      0.1 |       3,777,104 |         1 |   3,777,104.0 |   3,777,104.0 |   3,777,104 |   3,777,104 |         0.0 | PushPop | :decode_step265_tokens4    |
|      0.1 |       3,774,944 |         1 |   3,774,944.0 |   3,774,944.0 |   3,774,944 |   3,774,944 |         0.0 | PushPop | :decode_step185_tokens4    |
|      0.1 |       3,768,064 |         1 |   3,768,064.0 |   3,768,064.0 |   3,768,064 |   3,768,064 |         0.0 | PushPop | :decode_step528_tokens4    |
|      0.1 |       3,766,256 |         1 |   3,766,256.0 |   3,766,256.0 |   3,766,256 |   3,766,256 |         0.0 | PushPop | :decode_step329_tokens4    |
|      0.1 |       3,764,864 |         1 |   3,764,864.0 |   3,764,864.0 |   3,764,864 |   3,764,864 |         0.0 | PushPop | :decode_step708_tokens4    |
|      0.1 |       3,763,504 |         1 |   3,763,504.0 |   3,763,504.0 |   3,763,504 |   3,763,504 |         0.0 | PushPop | :decode_step225_tokens4    |
|      0.1 |       3,763,376 |         1 |   3,763,376.0 |   3,763,376.0 |   3,763,376 |   3,763,376 |         0.0 | PushPop | :decode_step447_tokens4    |
|      0.1 |       3,763,104 |         1 |   3,763,104.0 |   3,763,104.0 |   3,763,104 |   3,763,104 |         0.0 | PushPop | :decode_step775_tokens4    |
|      0.1 |       3,762,512 |         1 |   3,762,512.0 |   3,762,512.0 |   3,762,512 |   3,762,512 |         0.0 | PushPop | :decode_step221_tokens4    |
|      0.1 |       3,755,792 |         1 |   3,755,792.0 |   3,755,792.0 |   3,755,792 |   3,755,792 |         0.0 | PushPop | :decode_step295_tokens4    |
|      0.1 |       3,755,696 |         1 |   3,755,696.0 |   3,755,696.0 |   3,755,696 |   3,755,696 |         0.0 | PushPop | :decode_step361_tokens4    |
|      0.1 |       3,754,064 |         1 |   3,754,064.0 |   3,754,064.0 |   3,754,064 |   3,754,064 |         0.0 | PushPop | :decode_step445_tokens4    |
|      0.1 |       3,752,464 |         1 |   3,752,464.0 |   3,752,464.0 |   3,752,464 |   3,752,464 |         0.0 | PushPop | :decode_step452_tokens4    |
|      0.1 |       3,751,712 |         1 |   3,751,712.0 |   3,751,712.0 |   3,751,712 |   3,751,712 |         0.0 | PushPop | :decode_step964_tokens4    |
|      0.1 |       3,748,256 |         1 |   3,748,256.0 |   3,748,256.0 |   3,748,256 |   3,748,256 |         0.0 | PushPop | :decode_step740_tokens4    |
|      0.1 |       3,746,096 |         1 |   3,746,096.0 |   3,746,096.0 |   3,746,096 |   3,746,096 |         0.0 | PushPop | :decode_step165_tokens4    |
|      0.1 |       3,746,064 |         1 |   3,746,064.0 |   3,746,064.0 |   3,746,064 |   3,746,064 |         0.0 | PushPop | :decode_step164_tokens4    |
|      0.1 |       3,744,960 |         1 |   3,744,960.0 |   3,744,960.0 |   3,744,960 |   3,744,960 |         0.0 | PushPop | :decode_step750_tokens4    |
|      0.1 |       3,744,736 |         1 |   3,744,736.0 |   3,744,736.0 |   3,744,736 |   3,744,736 |         0.0 | PushPop | :decode_step850_tokens4    |
|      0.1 |       3,742,192 |         1 |   3,742,192.0 |   3,742,192.0 |   3,742,192 |   3,742,192 |         0.0 | PushPop | :decode_step317_tokens4    |
|      0.1 |       3,740,736 |         1 |   3,740,736.0 |   3,740,736.0 |   3,740,736 |   3,740,736 |         0.0 | PushPop | :decode_step813_tokens4    |
|      0.1 |       3,739,856 |         1 |   3,739,856.0 |   3,739,856.0 |   3,739,856 |   3,739,856 |         0.0 | PushPop | :decode_step166_tokens4    |
|      0.1 |       3,738,960 |         1 |   3,738,960.0 |   3,738,960.0 |   3,738,960 |   3,738,960 |         0.0 | PushPop | :decode_step16_tokens4     |
|      0.1 |       3,736,816 |         1 |   3,736,816.0 |   3,736,816.0 |   3,736,816 |   3,736,816 |         0.0 | PushPop | :decode_step770_tokens4    |
|      0.1 |       3,734,496 |         1 |   3,734,496.0 |   3,734,496.0 |   3,734,496 |   3,734,496 |         0.0 | PushPop | :decode_step242_tokens4    |
|      0.1 |       3,733,488 |         1 |   3,733,488.0 |   3,733,488.0 |   3,733,488 |   3,733,488 |         0.0 | PushPop | :decode_step391_tokens4    |
|      0.1 |       3,732,672 |         1 |   3,732,672.0 |   3,732,672.0 |   3,732,672 |   3,732,672 |         0.0 | PushPop | :decode_step963_tokens4    |
|      0.1 |       3,732,432 |         1 |   3,732,432.0 |   3,732,432.0 |   3,732,432 |   3,732,432 |         0.0 | PushPop | :decode_step281_tokens4    |
|      0.1 |       3,729,200 |         1 |   3,729,200.0 |   3,729,200.0 |   3,729,200 |   3,729,200 |         0.0 | PushPop | :decode_step602_tokens4    |
|      0.1 |       3,722,672 |         1 |   3,722,672.0 |   3,722,672.0 |   3,722,672 |   3,722,672 |         0.0 | PushPop | :decode_step660_tokens4    |
|      0.1 |       3,721,216 |         1 |   3,721,216.0 |   3,721,216.0 |   3,721,216 |   3,721,216 |         0.0 | PushPop | :decode_step626_tokens4    |
|      0.1 |       3,720,032 |         1 |   3,720,032.0 |   3,720,032.0 |   3,720,032 |   3,720,032 |         0.0 | PushPop | :decode_step854_tokens4    |
|      0.1 |       3,717,184 |         1 |   3,717,184.0 |   3,717,184.0 |   3,717,184 |   3,717,184 |         0.0 | PushPop | :decode_step316_tokens4    |
|      0.1 |       3,716,480 |         1 |   3,716,480.0 |   3,716,480.0 |   3,716,480 |   3,716,480 |         0.0 | PushPop | :decode_step254_tokens4    |
|      0.1 |       3,716,000 |         1 |   3,716,000.0 |   3,716,000.0 |   3,716,000 |   3,716,000 |         0.0 | PushPop | :decode_step339_tokens4    |
|      0.1 |       3,714,336 |         1 |   3,714,336.0 |   3,714,336.0 |   3,714,336 |   3,714,336 |         0.0 | PushPop | :decode_step286_tokens4    |
|      0.1 |       3,714,192 |         1 |   3,714,192.0 |   3,714,192.0 |   3,714,192 |   3,714,192 |         0.0 | PushPop | :decode_step847_tokens4    |
|      0.1 |       3,713,088 |         1 |   3,713,088.0 |   3,713,088.0 |   3,713,088 |   3,713,088 |         0.0 | PushPop | :decode_step811_tokens4    |
|      0.1 |       3,712,176 |         1 |   3,712,176.0 |   3,712,176.0 |   3,712,176 |   3,712,176 |         0.0 | PushPop | :decode_step243_tokens4    |
|      0.1 |       3,710,368 |         1 |   3,710,368.0 |   3,710,368.0 |   3,710,368 |   3,710,368 |         0.0 | PushPop | :decode_step187_tokens4    |
|      0.1 |       3,709,376 |         1 |   3,709,376.0 |   3,709,376.0 |   3,709,376 |   3,709,376 |         0.0 | PushPop | :decode_step337_tokens4    |
|      0.1 |       3,707,216 |         1 |   3,707,216.0 |   3,707,216.0 |   3,707,216 |   3,707,216 |         0.0 | PushPop | :decode_step263_tokens4    |
|      0.1 |       3,705,520 |         1 |   3,705,520.0 |   3,705,520.0 |   3,705,520 |   3,705,520 |         0.0 | PushPop | :decode_step771_tokens4    |
|      0.1 |       3,703,504 |         1 |   3,703,504.0 |   3,703,504.0 |   3,703,504 |   3,703,504 |         0.0 | PushPop | :decode_step816_tokens4    |
|      0.1 |       3,695,712 |         1 |   3,695,712.0 |   3,695,712.0 |   3,695,712 |   3,695,712 |         0.0 | PushPop | :decode_step627_tokens4    |
|      0.1 |       3,695,504 |         1 |   3,695,504.0 |   3,695,504.0 |   3,695,504 |   3,695,504 |         0.0 | PushPop | :decode_step669_tokens4    |
|      0.1 |       3,695,296 |         1 |   3,695,296.0 |   3,695,296.0 |   3,695,296 |   3,695,296 |         0.0 | PushPop | :decode_step331_tokens4    |
|      0.1 |       3,690,912 |         1 |   3,690,912.0 |   3,690,912.0 |   3,690,912 |   3,690,912 |         0.0 | PushPop | :decode_step641_tokens4    |
|      0.1 |       3,690,544 |         1 |   3,690,544.0 |   3,690,544.0 |   3,690,544 |   3,690,544 |         0.0 | PushPop | :decode_step783_tokens4    |
|      0.1 |       3,690,064 |         1 |   3,690,064.0 |   3,690,064.0 |   3,690,064 |   3,690,064 |         0.0 | PushPop | :decode_step790_tokens4    |
|      0.1 |       3,687,696 |         1 |   3,687,696.0 |   3,687,696.0 |   3,687,696 |   3,687,696 |         0.0 | PushPop | :decode_step962_tokens4    |
|      0.1 |       3,686,112 |         1 |   3,686,112.0 |   3,686,112.0 |   3,686,112 |   3,686,112 |         0.0 | PushPop | :decode_step827_tokens4    |
|      0.1 |       3,684,032 |         1 |   3,684,032.0 |   3,684,032.0 |   3,684,032 |   3,684,032 |         0.0 | PushPop | :decode_step321_tokens4    |
|      0.1 |       3,681,632 |         1 |   3,681,632.0 |   3,681,632.0 |   3,681,632 |   3,681,632 |         0.0 | PushPop | :decode_step599_tokens4    |
|      0.1 |       3,681,088 |         1 |   3,681,088.0 |   3,681,088.0 |   3,681,088 |   3,681,088 |         0.0 | PushPop | :decode_step977_tokens4    |
|      0.1 |       3,679,312 |         1 |   3,679,312.0 |   3,679,312.0 |   3,679,312 |   3,679,312 |         0.0 | PushPop | :decode_step855_tokens4    |
|      0.1 |       3,679,280 |         1 |   3,679,280.0 |   3,679,280.0 |   3,679,280 |   3,679,280 |         0.0 | PushPop | :decode_step448_tokens4    |
|      0.1 |       3,679,072 |         1 |   3,679,072.0 |   3,679,072.0 |   3,679,072 |   3,679,072 |         0.0 | PushPop | :decode_step184_tokens4    |
|      0.1 |       3,678,912 |         1 |   3,678,912.0 |   3,678,912.0 |   3,678,912 |   3,678,912 |         0.0 | PushPop | :decode_step433_tokens4    |
|      0.1 |       3,673,056 |         1 |   3,673,056.0 |   3,673,056.0 |   3,673,056 |   3,673,056 |         0.0 | PushPop | :decode_step670_tokens4    |
|      0.1 |       3,669,584 |         1 |   3,669,584.0 |   3,669,584.0 |   3,669,584 |   3,669,584 |         0.0 | PushPop | :decode_step173_tokens4    |
|      0.1 |       3,665,392 |         1 |   3,665,392.0 |   3,665,392.0 |   3,665,392 |   3,665,392 |         0.0 | PushPop | :decode_step810_tokens4    |
|      0.1 |       3,662,960 |         1 |   3,662,960.0 |   3,662,960.0 |   3,662,960 |   3,662,960 |         0.0 | PushPop | :decode_step443_tokens4    |
|      0.1 |       3,662,224 |         1 |   3,662,224.0 |   3,662,224.0 |   3,662,224 |   3,662,224 |         0.0 | PushPop | :decode_step513_tokens4    |
|      0.1 |       3,660,592 |         1 |   3,660,592.0 |   3,660,592.0 |   3,660,592 |   3,660,592 |         0.0 | PushPop | :decode_step598_tokens4    |
|      0.1 |       3,660,256 |         1 |   3,660,256.0 |   3,660,256.0 |   3,660,256 |   3,660,256 |         0.0 | PushPop | :decode_step215_tokens4    |
|      0.1 |       3,658,448 |         1 |   3,658,448.0 |   3,658,448.0 |   3,658,448 |   3,658,448 |         0.0 | PushPop | :decode_step662_tokens4    |
|      0.1 |       3,656,096 |         1 |   3,656,096.0 |   3,656,096.0 |   3,656,096 |   3,656,096 |         0.0 | PushPop | :decode_step437_tokens4    |
|      0.1 |       3,651,632 |         1 |   3,651,632.0 |   3,651,632.0 |   3,651,632 |   3,651,632 |         0.0 | PushPop | :decode_step753_tokens4    |
|      0.1 |       3,649,008 |         1 |   3,649,008.0 |   3,649,008.0 |   3,649,008 |   3,649,008 |         0.0 | PushPop | :decode_step182_tokens4    |
|      0.1 |       3,648,448 |         1 |   3,648,448.0 |   3,648,448.0 |   3,648,448 |   3,648,448 |         0.0 | PushPop | :decode_step214_tokens4    |
|      0.1 |       3,643,952 |         1 |   3,643,952.0 |   3,643,952.0 |   3,643,952 |   3,643,952 |         0.0 | PushPop | :decode_step483_tokens4    |
|      0.1 |       3,642,384 |         1 |   3,642,384.0 |   3,642,384.0 |   3,642,384 |   3,642,384 |         0.0 | PushPop | :decode_step787_tokens4    |
|      0.1 |       3,638,848 |         1 |   3,638,848.0 |   3,638,848.0 |   3,638,848 |   3,638,848 |         0.0 | PushPop | :decode_step297_tokens4    |
|      0.1 |       3,638,832 |         1 |   3,638,832.0 |   3,638,832.0 |   3,638,832 |   3,638,832 |         0.0 | PushPop | :decode_step820_tokens4    |
|      0.1 |       3,637,024 |         1 |   3,637,024.0 |   3,637,024.0 |   3,637,024 |   3,637,024 |         0.0 | PushPop | :decode_step665_tokens4    |
|      0.1 |       3,635,168 |         1 |   3,635,168.0 |   3,635,168.0 |   3,635,168 |   3,635,168 |         0.0 | PushPop | :decode_step285_tokens4    |
|      0.1 |       3,631,504 |         1 |   3,631,504.0 |   3,631,504.0 |   3,631,504 |   3,631,504 |         0.0 | PushPop | :decode_step446_tokens4    |
|      0.1 |       3,625,312 |         1 |   3,625,312.0 |   3,625,312.0 |   3,625,312 |   3,625,312 |         0.0 | PushPop | :decode_step633_tokens4    |
|      0.1 |       3,625,168 |         1 |   3,625,168.0 |   3,625,168.0 |   3,625,168 |   3,625,168 |         0.0 | PushPop | :decode_step712_tokens4    |
|      0.1 |       3,624,240 |         1 |   3,624,240.0 |   3,624,240.0 |   3,624,240 |   3,624,240 |         0.0 | PushPop | :decode_step372_tokens4    |
|      0.1 |       3,620,416 |         1 |   3,620,416.0 |   3,620,416.0 |   3,620,416 |   3,620,416 |         0.0 | PushPop | :decode_step436_tokens4    |
